source,target,date,user
1037885,1037888,2020-10-05T12:13:30.263Z,2490236
188471,1036163,2020-10-03T13:50:10.233Z,974295
1036163,1036185,2020-10-03T14:08:29.277Z,0
1036163,1036187,2020-10-03T14:14:17.093Z,0
1036163,1036193,2020-10-03T14:21:01.97Z,0
1036163,1036396,2020-10-03T18:00:48.957Z,1182060
1036163,1036660,2020-10-04T06:14:34.1Z,5222654
188820,1037930,2020-10-05T12:35:07.693Z,2490236
188820,1037927,2020-10-05T12:33:38.087Z,5337747
1037927,1037931,2020-10-05T12:35:20.373Z,2781854
1037927,1037933,2020-10-05T12:36:57.22Z,5337747
187743,1033193,2020-09-30T18:19:41.627Z,764458
187743,1036095,2020-10-03T12:29:37.813Z,113660
187743,1032768,2020-09-30T12:39:46.853Z,2706866
1032768,1033195,2020-09-30T18:20:09.37Z,764458
187560,1031776,2020-09-29T17:20:46.44Z,4114579
1031776,1032061,2020-09-29T23:24:29.063Z,113660
1031776,1032850,2020-09-30T13:29:51.037Z,862519
1031776,1035808,2020-10-03T05:45:11.237Z,2745910
1031776,1036066,2020-10-03T11:50:25.047Z,862519
1031776,1036241,2020-10-03T14:55:13.227Z,113660
187560,1034618,2020-10-02T01:11:40.213Z,2662025
187560,1031731,2020-09-29T16:42:03.24Z,0
188595,1038255,2020-10-05T17:11:13.78Z,2000147
188595,1036802,2020-10-04T09:43:08.777Z,1223471
188595,1036675,2020-10-04T06:39:53.443Z,3566275
188750,1037510,2020-10-05T04:55:12.283Z,1440116
1037510,1037620,2020-10-05T07:08:17.737Z,2745910
1037510,1037734,2020-10-05T09:32:04.423Z,2545270
1037510,1037774,2020-10-05T10:22:11.517Z,5264912
1037510,1038321,2020-10-05T18:17:30.42Z,4131169
188750,1037499,2020-10-05T04:42:23.73Z,5264912
1037499,1037519,2020-10-05T05:09:38.373Z,1243482
1037499,1037531,2020-10-05T05:15:59.82Z,5264912
1037499,1037534,2020-10-05T05:20:19.783Z,1666670
1037499,1037616,2020-10-05T07:05:51.51Z,113660
188371,1035666,2020-10-03T00:03:27.19Z,2745125
188824,1037984,2020-10-05T13:10:35.373Z,5325169
188824,1038123,2020-10-05T15:08:33.113Z,75976
1038123,1038149,2020-10-05T15:34:32.767Z,2126027
1038123,1038200,2020-10-05T16:24:01.427Z,1860617
1038123,1038301,2020-10-05T18:01:50.83Z,75976
188707,1037356,2020-10-04T22:35:27.39Z,4287302
186485,1025555,2020-09-24T16:31:27.537Z,456596
1025555,1025563,2020-09-24T16:36:41.333Z,2689207
1025555,1026328,2020-09-25T08:24:23.87Z,72177
186485,1027253,2020-09-26T01:50:04.58Z,113660
1027253,1028102,2020-09-26T15:41:49.15Z,2689207
186485,1025885,2020-09-24T20:59:45.52Z,72177
1025885,1025892,2020-09-24T21:08:59.88Z,2689207
186485,1036379,2020-10-03T17:34:22.003Z,974295
1036379,1037737,2020-10-05T09:34:58.827Z,3686759
186485,1032783,2020-09-30T12:53:47.72Z,75976
1032783,1032974,2020-09-30T15:13:05.573Z,2689207
1032783,1033339,2020-09-30T21:29:05.53Z,75976
186485,1031159,2020-09-29T09:08:00.78Z,3773993
187681,1032198,2020-09-30T03:27:28.567Z,690886
1032198,1032205,2020-09-30T03:29:36.837Z,690886
187681,1032237,2020-09-30T04:18:47.123Z,3652230
187681,1032382,2020-09-30T07:04:42.387Z,1538601
187681,1032050,2020-09-29T22:49:29.04Z,2745125
188204,1035296,2020-10-02T15:55:59.653Z,1614257
1035296,1035725,2020-10-03T02:35:33.07Z,5805398
183518,1019200,2020-09-20T09:13:46.88Z,113660
1019200,1019431,2020-09-20T12:25:46.173Z,761268
1019200,1019448,2020-09-20T12:40:20.893Z,113660
1019200,1019868,2020-09-20T18:00:35.5Z,1182060
183518,1021589,2020-09-22T02:42:35.15Z,113660
1021589,1022013,2020-09-22T09:04:48.607Z,113660
1021589,1022036,2020-09-22T09:18:58.463Z,113660
1021589,1022355,2020-09-22T13:36:02.053Z,113660
1021589,1022409,2020-09-22T14:08:32.013Z,761268
183518,1025280,2020-09-24T13:02:44.303Z,113660
183518,1013934,2020-09-17T04:36:53.893Z,113660
1013934,1013976,2020-09-17T05:28:37.673Z,761268
1013934,1014000,2020-09-17T06:02:09.617Z,113660
1013934,1014007,2020-09-17T06:08:31.727Z,113660
183518,1018654,2020-09-19T20:08:27.523Z,113660
183518,1022025,2020-09-22T09:12:45.157Z,113660
1022025,1022289,2020-09-22T12:36:43.01Z,3149580
1022025,1022305,2020-09-22T12:56:09.327Z,113660
1022025,1022358,2020-09-22T13:38:29.073Z,3149580
1022025,1022377,2020-09-22T13:51:22.133Z,113660
1022025,1022422,2020-09-22T14:19:26.97Z,3149580
1022025,1023610,2020-09-23T10:29:22.993Z,443651
1022025,1023616,2020-09-23T10:35:15.813Z,113660
183518,1014186,2020-09-17T08:59:02.907Z,113660
183518,1018958,2020-09-20T05:29:10.24Z,113660
183518,1028014,2020-09-26T14:27:46.483Z,2236951
1028014,1028363,2020-09-26T19:52:21.343Z,986924
183518,1023897,2020-09-23T14:15:17.917Z,113660
183518,1021546,2020-09-22T01:17:42.62Z,113660
183518,1019931,2020-09-20T18:52:00.803Z,113660
1019931,1019935,2020-09-20T18:55:20.16Z,113660
1019931,1020124,2020-09-21T00:37:42.42Z,3355848
1019931,1020361,2020-09-21T05:55:36.697Z,113660
1019931,1020489,2020-09-21T07:38:30.86Z,113660
1019931,1021041,2020-09-21T15:25:23.58Z,113660
1019931,1021240,2020-09-21T17:53:21.037Z,5264912
1019931,1022609,2020-09-22T16:28:30.08Z,4257469
183518,1015851,2020-09-18T13:36:51.057Z,2413209
183518,1020766,2020-09-21T12:06:30.207Z,113660
1020766,1021290,2020-09-21T18:25:11.62Z,5264912
1020766,1021483,2020-09-21T22:17:53.56Z,698363
1020766,1021508,2020-09-21T23:23:52.833Z,113660
1020766,1022511,2020-09-22T15:33:55.44Z,4257469
183518,1020429,2020-09-21T06:41:30.463Z,113660
183518,1020246,2020-09-21T03:55:55.943Z,113660
1020246,1020757,2020-09-21T11:54:48.68Z,4203334
1020246,1020761,2020-09-21T11:59:38.15Z,113660
1020246,1020763,2020-09-21T12:02:36.257Z,4203334
183518,1014855,2020-09-17T18:26:35.99Z,1900244
183518,1013947,2020-09-17T04:58:25.757Z,5264912
1013947,1014167,2020-09-17T08:49:56.563Z,113660
183518,1022076,2020-09-22T09:53:56.16Z,862519
1022076,1022122,2020-09-22T10:25:33.547Z,113660
1022076,1022155,2020-09-22T10:51:10.123Z,862519
1022076,1022413,2020-09-22T14:10:00.713Z,2352583
1022076,1022496,2020-09-22T15:23:21.703Z,862519
1022076,1022562,2020-09-22T16:00:11.523Z,4822473
1022076,1022170,2020-09-22T11:02:27.363Z,113660
1022076,1022411,2020-09-22T14:08:51.077Z,190923
1022076,1022838,2020-09-22T18:56:52.653Z,5264912
1022076,1024646,2020-09-24T03:44:33.113Z,5264912
1022076,1025658,2020-09-24T17:34:53.24Z,5264912
183518,1028555,2020-09-27T01:25:19.157Z,5848951
183518,1013904,2020-09-17T03:50:42.217Z,1440116
183518,1032295,2020-09-30T05:34:05.89Z,113660
183518,1032247,2020-09-30T04:33:46.57Z,113660
183518,1028539,2020-09-27T01:06:35.777Z,113660
183518,1027906,2020-09-26T13:10:35.073Z,3773993
183518,1025703,2020-09-24T18:04:00.19Z,1759145
183518,1025256,2020-09-24T12:53:19.397Z,113660
1025256,1025267,2020-09-24T12:58:57.963Z,3451735
1025256,1025284,2020-09-24T13:03:58.973Z,113660
1025256,1025288,2020-09-24T13:06:45.59Z,3451735
1025256,1025291,2020-09-24T13:09:43.92Z,113660
183518,1023253,2020-09-23T04:00:37.953Z,2830398
1023253,1023342,2020-09-23T06:27:53.937Z,113660
1023253,1023811,2020-09-23T13:20:55.27Z,5264912
1023253,1023852,2020-09-23T13:46:12.79Z,3451735
1023253,1023930,2020-09-23T14:39:54.923Z,5264912
1023253,1023943,2020-09-23T14:42:29.663Z,5264912
183518,1019512,2020-09-20T13:49:13.03Z,1692137
183518,1019405,2020-09-20T12:10:06.607Z,4998173
183518,1016478,2020-09-19T02:33:09.15Z,1182060
1016478,1018664,2020-09-19T20:18:14.63Z,113660
1016478,1018689,2020-09-19T21:00:39.117Z,1182060
1016478,1019281,2020-09-20T10:26:58.623Z,2708740
183518,1013967,2020-09-17T05:20:22.303Z,4203334
183518,1031269,2020-09-29T10:59:09.09Z,0
1031269,1031605,2020-09-29T14:57:23.53Z,113660
183518,1019513,2020-09-20T13:49:37.963Z,0
183518,1016337,2020-09-18T20:58:30.103Z,0
183518,1015904,2020-09-18T14:10:26.923Z,0
187788,1034640,2020-10-02T02:37:44.513Z,113660
187788,1032666,2020-09-30T10:59:44.31Z,1614257
1032666,1032717,2020-09-30T11:56:36.383Z,764458
1032666,1032762,2020-09-30T12:34:35.497Z,2191934
182652,1016754,2020-09-19T08:03:19.74Z,113660
1016754,1018785,2020-09-20T01:12:26.3Z,5264912
182652,1013032,2020-09-16T13:20:12.88Z,113660
1013032,1014617,2020-09-17T15:40:16.097Z,5264912
182652,1009290,2020-09-13T20:19:54.35Z,113660
182652,1010033,2020-09-14T13:08:29.63Z,113660
1010033,1014416,2020-09-17T12:27:30.683Z,113660
1010033,1014570,2020-09-17T14:52:51.4Z,113660
1010033,1014764,2020-09-17T17:20:59.57Z,5659684
1010033,1015206,2020-09-18T03:34:08.787Z,113660
1010033,1015213,2020-09-18T03:38:56.383Z,113660
1010033,1018642,2020-09-19T19:50:07.69Z,113660
182652,1028650,2020-09-27T04:46:29.487Z,113660
1028650,1031635,2020-09-29T15:14:21.373Z,113660
182652,1018266,2020-09-19T15:07:17.997Z,113660
1018266,1018774,2020-09-20T00:54:53.25Z,5264912
1018266,1018775,2020-09-20T00:56:15.357Z,5264912
1018266,1018779,2020-09-20T01:02:38.763Z,5264912
1018266,1018780,2020-09-20T01:05:48.76Z,5264912
1018266,1018786,2020-09-20T01:14:13.917Z,113660
1018266,1018810,2020-09-20T02:17:59.443Z,5264912
182652,1013790,2020-09-17T01:41:07.007Z,113660
182652,1011187,2020-09-15T09:45:02.287Z,113660
182652,1011171,2020-09-15T09:33:39.817Z,113660
1011171,1011757,2020-09-15T17:06:51.707Z,5659204
182652,1016547,2020-09-19T04:30:54.863Z,113660
1016547,1017992,2020-09-19T11:24:36.9Z,5264912
182652,1013612,2020-09-16T20:10:56.423Z,113660
1013612,1016473,2020-09-19T02:21:48.093Z,1489975
1013612,1018647,2020-09-19T19:58:10.55Z,113660
182652,1010312,2020-09-14T16:56:56.22Z,2352583
1010312,1010475,2020-09-14T19:15:33.713Z,113660
1010312,1010503,2020-09-14T20:01:24.447Z,2352583
1010312,1010660,2020-09-15T01:03:20.28Z,113660
182652,1009834,2020-09-14T09:37:21.677Z,113660
1009834,1020452,2020-09-21T06:57:21.62Z,113660
182652,1035895,2020-10-03T07:49:13.42Z,113660
182652,1034653,2020-10-02T03:23:05.367Z,113660
182652,1028546,2020-09-27T01:15:31.797Z,113660
182652,1019058,2020-09-20T07:01:57.45Z,5264912
182652,1017940,2020-09-19T10:56:34.27Z,113660
182652,1015201,2020-09-18T03:29:55.967Z,5052048
182652,1015131,2020-09-18T01:25:15.017Z,113660
182652,1010170,2020-09-14T14:55:18.187Z,1320281
188066,1034210,2020-10-01T15:17:30.973Z,2745125
187274,1030525,2020-09-28T17:52:02.737Z,1538607
187274,1033129,2020-09-30T17:23:41.76Z,4338270
187274,1030197,2020-09-28T13:21:18.933Z,3063341
187274,1031100,2020-09-29T08:41:43.77Z,2931152
185274,1019759,2020-09-20T16:46:28.447Z,974295
1019759,1019777,2020-09-20T16:59:04.807Z,862519
1019759,1019834,2020-09-20T17:31:34Z,974295
1019759,1020030,2020-09-20T20:31:21.647Z,3355848
1019759,1020047,2020-09-20T21:00:46.83Z,862519
185274,1020470,2020-09-21T07:20:25.447Z,3160024
185274,1021946,2020-09-22T08:24:58.193Z,3149580
185274,1019702,2020-09-20T16:02:45.66Z,1614257
185274,1019158,2020-09-20T08:26:23.783Z,2708740
185274,1032211,2020-09-30T03:32:56.647Z,1202828
185274,1019099,2020-09-20T07:34:37.79Z,5264912
1019099,1019104,2020-09-20T07:36:59.853Z,3654943
1019099,1019223,2020-09-20T09:35:51.647Z,5264912
1019099,1019226,2020-09-20T09:37:48.47Z,113660
1019099,1019308,2020-09-20T10:48:13.917Z,5264912
185274,1025722,2020-09-24T18:19:16.843Z,4998173
185274,1032920,2020-09-30T14:11:32.157Z,3383436
183211,1012839,2020-09-16T10:33:41.433Z,5264912
1012839,1013006,2020-09-16T13:04:45.5Z,1155353
1012839,1013834,2020-09-17T02:47:48.1Z,5264912
183211,1012338,2020-09-16T03:13:45.79Z,2820596
1012338,1012441,2020-09-16T05:18:16.94Z,2352583
183211,1014517,2020-09-17T13:54:51.867Z,4010658
183211,1013015,2020-09-16T13:10:33.743Z,512750
1013015,1013266,2020-09-16T15:41:51.22Z,2352583
1013015,1013322,2020-09-16T16:31:41.277Z,512750
1013015,1013386,2020-09-16T17:12:42.143Z,2352583
183211,1031524,2020-09-29T14:03:51.177Z,1615779
183211,1012899,2020-09-16T11:31:47.897Z,3654943
183211,1012766,2020-09-16T09:23:14.11Z,2596066
183211,1012556,2020-09-16T06:47:14.35Z,2236951
183211,1031522,2020-09-29T14:02:47.713Z,0
182177,1006798,2020-09-11T15:00:23.663Z,5659684
1006798,1007208,2020-09-11T23:31:54.03Z,1489975
1006798,1007298,2020-09-12T04:01:08.613Z,5659204
1006798,1015016,2020-09-17T21:25:39.783Z,3355848
1006798,1016506,2020-09-19T03:19:00.22Z,5659204
1006798,1018635,2020-09-19T19:41:25.08Z,2000147
1006798,1018721,2020-09-19T22:22:41.453Z,5691194
1006798,1018751,2020-09-19T23:54:15.66Z,3355848
1006798,1018763,2020-09-20T00:37:04.527Z,5691194
1006798,1018769,2020-09-20T00:48:57.833Z,3355848
1006798,1018784,2020-09-20T01:11:42.11Z,5691194
182177,1006921,2020-09-11T16:41:16.67Z,814543
1006921,1009028,2020-09-13T15:51:49.42Z,3307250
1006921,1009960,2020-09-14T12:06:41.267Z,814543
182177,1007213,2020-09-11T23:42:00.66Z,5659684
182177,1008608,2020-09-13T08:57:33.033Z,2688640
182177,1036196,2020-10-03T14:23:21.523Z,5445078
182177,1018307,2020-09-19T15:39:34.97Z,1860617
182177,1014503,2020-09-17T13:48:16.897Z,5585251
182177,1009238,2020-09-13T19:10:06.463Z,0
187504,1032131,2020-09-30T01:26:02.817Z,306452
1032131,1033679,2020-10-01T07:29:00.483Z,2413209
187504,1032049,2020-09-29T22:43:10.687Z,954117
1032049,1033688,2020-10-01T07:32:30.217Z,2413209
183829,1021986,2020-09-22T08:51:33.163Z,113660
1021986,1022068,2020-09-22T09:49:01.383Z,3355848
1021986,1023385,2020-09-23T07:17:11.717Z,113660
1021986,1034746,2020-10-02T06:18:37.377Z,2000147
183829,1016202,2020-09-18T18:26:46.527Z,991320
1016202,1016368,2020-09-18T22:20:05.643Z,3355848
1016202,1034728,2020-10-02T05:54:58.363Z,2000147
183829,1023535,2020-09-23T09:32:53.927Z,113660
1023535,1023564,2020-09-23T09:52:02.553Z,113660
1023535,1023566,2020-09-23T09:53:16.52Z,3355848
1023535,1023569,2020-09-23T09:54:21.237Z,3355848
1023535,1023813,2020-09-23T13:23:22.203Z,113660
1023535,1023827,2020-09-23T13:32:51.12Z,113660
183829,1023047,2020-09-22T23:14:07.59Z,4853752
183829,1018655,2020-09-19T20:09:14.697Z,2000147
1018655,1018673,2020-09-19T20:31:57.697Z,113660
1018655,1018804,2020-09-20T01:58:13.313Z,1501167
183829,1016423,2020-09-19T00:42:06.76Z,113660
1016423,1016431,2020-09-19T01:00:42.97Z,3355848
1016423,1016564,2020-09-19T05:05:24.62Z,113660
1016423,1016609,2020-09-19T05:53:39.787Z,3355848
1016423,1026127,2020-09-25T05:09:48.527Z,5464718
1016423,1026136,2020-09-25T05:20:24.75Z,113660
1016423,1026226,2020-09-25T06:36:32.713Z,5464718
1016423,1026249,2020-09-25T07:09:05.717Z,113660
1016423,1026317,2020-09-25T08:14:31.7Z,5464718
1016423,1026926,2020-09-25T16:48:21.643Z,5464718
1016423,1027349,2020-09-26T04:57:13.97Z,5464718
1016423,1027351,2020-09-26T05:01:57.383Z,113660
1016423,1027353,2020-09-26T05:05:12.12Z,5464718
1016423,1027354,2020-09-26T05:08:00.01Z,113660
1016423,1027358,2020-09-26T05:12:33.68Z,5464718
1016423,1027362,2020-09-26T05:17:16.083Z,113660
1016423,1027367,2020-09-26T05:23:01.857Z,5464718
1016423,1027394,2020-09-26T05:45:11.317Z,5464718
1016423,1027405,2020-09-26T05:57:05.55Z,113660
1016423,1027435,2020-09-26T06:36:12.18Z,5464718
1016423,1027444,2020-09-26T06:46:55.72Z,113660
1016423,1027630,2020-09-26T09:09:11.91Z,5464718
1016423,1027656,2020-09-26T09:31:33.043Z,113660
183829,1015621,2020-09-18T09:50:03.62Z,190923
1015621,1016382,2020-09-18T22:42:36.383Z,3355848
1015621,1016783,2020-09-19T08:37:15.953Z,190923
182021,1006800,2020-09-11T15:01:56.397Z,5659204
1006800,1007250,2020-09-12T01:42:58.463Z,306452
1006800,1007304,2020-09-12T04:11:04.11Z,5264912
1006800,1010580,2020-09-14T22:19:34.71Z,441339
1006800,1015694,2020-09-18T11:12:35.293Z,4822473
1006800,1016375,2020-09-18T22:30:23.94Z,5659204
1006800,1018346,2020-09-19T16:14:50.37Z,0
182021,1006985,2020-09-11T17:37:22.65Z,5659684
1006985,1011675,2020-09-15T16:13:14.993Z,1155353
1006985,1011738,2020-09-15T16:53:34.44Z,5659204
1006985,1012178,2020-09-16T00:38:19.27Z,1155353
1006985,1012585,2020-09-16T07:04:39.883Z,5659204
1006985,1012916,2020-09-16T11:40:45.25Z,1155353
1006985,1012979,2020-09-16T12:40:15.333Z,1155353
1006985,1013305,2020-09-16T16:17:56.283Z,5659204
1006985,1013824,2020-09-17T02:32:01.18Z,1501167
1006985,1016374,2020-09-18T22:27:43.397Z,5659204
1006985,1016440,2020-09-19T01:18:27.283Z,1501167
1006985,1017868,2020-09-19T10:04:20.633Z,548996
1006985,1020083,2020-09-20T22:12:27.32Z,521899
1006985,1021623,2020-09-22T03:23:04.98Z,5659204
1006985,1021846,2020-09-22T06:56:31.333Z,5691194
1006985,1021997,2020-09-22T08:56:02.197Z,521899
1006985,1023040,2020-09-22T22:56:21.97Z,3355848
1006985,1023043,2020-09-22T23:03:26.323Z,5691194
1006985,1024996,2020-09-24T08:47:07.933Z,3355848
1006985,1026137,2020-09-25T05:20:36.643Z,1155353
1006985,1033489,2020-10-01T03:28:20.107Z,5659204
1006985,1034517,2020-10-01T20:55:03.947Z,5659204
182021,1006523,2020-09-11T10:34:41.907Z,1489975
1006523,1006525,2020-09-11T10:37:29.847Z,1489975
182021,1006792,2020-09-11T14:56:06.83Z,5691194
182021,1007265,2020-09-12T02:21:22.103Z,5264912
1007265,1007277,2020-09-12T03:03:22.96Z,5264912
1007265,1007318,2020-09-12T04:30:12.127Z,5264912
182021,1006504,2020-09-11T09:54:03.107Z,727004
182021,1013801,2020-09-17T01:52:35.953Z,306452
186078,1023405,2020-09-23T07:48:11.737Z,5264912
1023405,1023424,2020-09-23T08:01:59.99Z,764458
1023405,1024325,2020-09-23T18:58:46.037Z,5691194
186078,1028633,2020-09-27T04:06:12.403Z,2413209
1028633,1028820,2020-09-27T08:23:09.327Z,764458
186078,1023435,2020-09-23T08:12:31.24Z,764458
186078,1024257,2020-09-23T18:10:04.343Z,5264912
186078,1028914,2020-09-27T10:10:48.667Z,3298475
1028914,1029850,2020-09-28T07:34:15.117Z,764458
1028914,1030004,2020-09-28T10:48:23.857Z,3298475
187066,1029370,2020-09-27T17:31:39.743Z,3517106
1029370,1029377,2020-09-27T17:43:19.107Z,1377638
187066,1029219,2020-09-27T15:13:53.047Z,836846
1029219,1029259,2020-09-27T15:46:10.63Z,1377638
1029219,1029369,2020-09-27T17:31:21.907Z,836846
187066,1029148,2020-09-27T13:59:01.87Z,1253973
1029148,1029260,2020-09-27T15:46:58.753Z,1377638
187066,1032043,2020-09-29T22:29:39.67Z,2792696
186017,1023160,2020-09-23T02:06:30.943Z,5264912
186017,1028316,2020-09-26T19:07:31.663Z,2236951
1028316,1028338,2020-09-26T19:28:15.323Z,1798416
186017,1023661,2020-09-23T11:16:53.78Z,4998173
186017,1023201,2020-09-23T03:03:02.103Z,3654943
1023201,1023312,2020-09-23T05:41:42.35Z,1798416
1023201,1023506,2020-09-23T09:04:52.267Z,3654943
186017,1027438,2020-09-26T06:42:41.427Z,1798416
186505,1029211,2020-09-27T15:05:26.36Z,2596066
186505,1030875,2020-09-29T04:23:00.3Z,2680666
186505,1025688,2020-09-24T17:54:37.503Z,5264912
1025688,1029111,2020-09-27T13:20:52.983Z,1433386
186505,1026069,2020-09-25T04:03:00.247Z,2413209
1026069,1026311,2020-09-25T08:07:59.507Z,5264912
1026069,1026530,2020-09-25T11:43:47.85Z,2413209
186318,1024689,2020-09-24T04:26:27.997Z,4051350
186318,1035896,2020-10-03T07:50:35.023Z,846065
186318,1033624,2020-10-01T06:31:21.897Z,2243857
186318,1033612,2020-10-01T06:10:28.897Z,5325169
186318,1024701,2020-09-24T04:37:06.06Z,3446727
186318,1024657,2020-09-24T04:01:27.41Z,1364892
187311,1030145,2020-09-28T12:52:37.417Z,2745125
1030145,1030356,2020-09-28T15:43:47.263Z,600346
187117,1030443,2020-09-28T17:11:17.033Z,4227513
187117,1029589,2020-09-27T22:14:48.777Z,1922377
186833,1028462,2020-09-26T21:49:39.817Z,2596066
186833,1028981,2020-09-27T11:23:18.933Z,724284
186125,1024489,2020-09-23T23:10:10.2Z,644036
1024489,1024507,2020-09-23T23:36:40.217Z,113660
1024489,1024537,2020-09-24T00:36:17.37Z,5264912
186125,1023840,2020-09-23T13:38:48.13Z,5264912
1023840,1023855,2020-09-23T13:48:42.26Z,761268
186125,1023699,2020-09-23T11:41:15.78Z,764458
186125,1025727,2020-09-24T18:20:23.203Z,836846
186125,1025484,2020-09-24T15:18:31.753Z,5836997
186125,1024389,2020-09-23T20:19:51.977Z,3355848
185975,1030777,2020-09-29T00:32:33.487Z,306452
185975,1022760,2020-09-22T18:05:01.633Z,557179
1022760,1022788,2020-09-22T18:13:30.407Z,2043680
185975,1022823,2020-09-22T18:39:42.513Z,5264912
1022823,1022837,2020-09-22T18:56:50.97Z,2043680
186865,1028875,2020-09-27T09:25:01.937Z,3298475
186148,1033235,2020-09-30T18:56:36.763Z,75976
185981,1025968,2020-09-24T23:30:46.177Z,1320281
185981,1025738,2020-09-24T18:23:21.967Z,4998173
185981,1024496,2020-09-23T23:25:31.13Z,644036
1024496,1024535,2020-09-24T00:30:08.823Z,5264912
1024496,1024557,2020-09-24T01:22:29.467Z,644036
1024496,1024571,2020-09-24T01:52:53.68Z,5264912
185981,1022834,2020-09-22T18:52:13.467Z,2745125
1022834,1023164,2020-09-23T02:11:04.853Z,5264912
1022834,1026940,2020-09-25T17:13:12.493Z,5264912
185981,1026873,2020-09-25T16:01:12.19Z,3654943
1026873,1026935,2020-09-25T17:10:49.543Z,5264912
187231,1029927,2020-09-28T09:11:11.8Z,864216
1029927,1029964,2020-09-28T09:53:24.027Z,1614257
1029927,1029969,2020-09-28T09:56:00.173Z,864216
1029927,1029989,2020-09-28T10:23:08.873Z,1614257
1029927,1030123,2020-09-28T12:39:45.717Z,864216
1029927,1030185,2020-09-28T13:14:17.963Z,1614257
187231,1029760,2020-09-28T05:44:39.903Z,2006644
1029760,1029766,2020-09-28T05:53:15.447Z,1614257
1029760,1029917,2020-09-28T08:58:59.98Z,5264912
183462,1037288,2020-10-04T19:44:23.51Z,306452
186120,1023713,2020-09-23T11:53:30.997Z,294045
1023713,1023757,2020-09-23T12:36:25.203Z,75976
186120,1023806,2020-09-23T13:14:54.18Z,5264912
1023806,1024386,2020-09-23T20:15:07.613Z,306452
186120,1023589,2020-09-23T10:14:43.143Z,113660
1023589,1023758,2020-09-23T12:37:08.863Z,75976
1023589,1023763,2020-09-23T12:42:28.747Z,113660
1023589,1023814,2020-09-23T13:23:44.653Z,764458
1023589,1023963,2020-09-23T14:52:57.183Z,5264912
1023589,1024018,2020-09-23T15:35:58.11Z,764458
1023589,1024058,2020-09-23T16:01:49.74Z,764458
186120,1024065,2020-09-23T16:07:00.043Z,0
185725,1021646,2020-09-22T03:39:52.03Z,5264912
1021646,1021845,2020-09-22T06:56:23.34Z,3608685
1021646,1022055,2020-09-22T09:32:59.817Z,5264912
1021646,1022066,2020-09-22T09:46:21.857Z,1127972
1021646,1026242,2020-09-25T06:53:47.15Z,3608685
1021646,1026247,2020-09-25T07:08:09.007Z,1127972
1021646,1026442,2020-09-25T10:23:13.89Z,2000147
185725,1022825,2020-09-22T18:44:40.08Z,5264912
185725,1021474,2020-09-21T21:59:29.377Z,4298011
1021474,1021945,2020-09-22T08:24:46.43Z,4667120
1021474,1021954,2020-09-22T08:33:17.353Z,4298011
1021474,1022826,2020-09-22T18:45:48.65Z,5264912
185725,1022757,2020-09-22T18:03:12.033Z,1019724
182320,1008217,2020-09-12T20:41:34.747Z,2745125
1008217,1008455,2020-09-13T06:14:57.22Z,1929307
1008217,1008466,2020-09-13T06:26:03.283Z,4338270
182320,1015214,2020-09-18T03:40:42.59Z,4832781
182320,1014247,2020-09-17T09:42:14.613Z,72177
1014247,1014261,2020-09-17T09:51:42.137Z,4338270
1014247,1014284,2020-09-17T10:15:09.793Z,72177
1014247,1014370,2020-09-17T11:43:34.85Z,4338270
182320,1014216,2020-09-17T09:13:00.577Z,1440116
182320,1013933,2020-09-17T04:35:42.233Z,5700767
182320,1013730,2020-09-16T22:58:27.347Z,1023186
182320,1013225,2020-09-16T15:13:27.147Z,4822473
182320,1013061,2020-09-16T13:38:31.94Z,4287302
182320,1012914,2020-09-16T11:38:50.583Z,4889922
1012914,1012951,2020-09-16T12:14:37.387Z,4338270
182320,1009211,2020-09-13T18:27:22.31Z,2980755
1009211,1009537,2020-09-14T04:51:09.597Z,4338270
182320,1008456,2020-09-13T06:15:48.263Z,1929307
1008456,1008467,2020-09-13T06:26:29.993Z,4338270
182320,1007685,2020-09-12T11:38:51.903Z,2658675
1007685,1007735,2020-09-12T12:45:24.517Z,4338270
182320,1007635,2020-09-12T10:52:30.077Z,1383659
1007635,1007739,2020-09-12T12:46:11.77Z,4338270
182320,1024659,2020-09-24T04:02:37.873Z,5635484
182320,1011167,2020-09-15T09:31:31.693Z,2236951
1011167,1011338,2020-09-15T11:55:24.337Z,4338270
182320,1008539,2020-09-13T07:42:31.757Z,4338270
182320,1007919,2020-09-12T16:17:58.787Z,2497784
1007919,1008029,2020-09-12T17:51:42.177Z,4338270
182320,1011477,2020-09-15T13:57:16.887Z,5041393
182320,1013373,2020-09-16T17:03:51.577Z,0
186844,1027970,2020-09-26T13:44:34.807Z,1148850
1027970,1028025,2020-09-26T14:37:59.59Z,349898
186844,1028877,2020-09-27T09:29:45.527Z,3298475
185524,1020674,2020-09-21T10:50:29.903Z,4338270
1020674,1020762,2020-09-21T12:01:11.967Z,72177
1020674,1020894,2020-09-21T13:51:58.847Z,4338270
185524,1020504,2020-09-21T07:55:41.62Z,72177
1020504,1021838,2020-09-22T06:52:04.647Z,5691194
185524,1021620,2020-09-22T03:21:16.05Z,5659204
1021620,1026112,2020-09-25T04:51:56.687Z,977030
185524,1020994,2020-09-21T14:53:48.183Z,977030
1020994,1021106,2020-09-21T16:22:14.413Z,4338270
1020994,1021632,2020-09-22T03:29:21.403Z,1253973
1020994,1021700,2020-09-22T04:45:05.85Z,977030
1020994,1024265,2020-09-23T18:12:51.887Z,4338270
